repo_id,early_4week_stars,early_avg_weekly_stars,early_max_weekly_stars,became_high_growth,archived,is_fork,topic_count,has_ai_topic,has_ml_topic,has_deep_learning_topic,has_data_science_topic,has_web_topic,has_llm_topic,early_peak_to_average_ratio,language_grouped_C++,language_grouped_JavaScript,language_grouped_Jupyter Notebook,language_grouped_MDX,language_grouped_Other,language_grouped_Python,language_grouped_Rust,language_grouped_TypeScript,language_grouped_Unknown,license_grouped_AGPL-3.0,license_grouped_Apache-2.0,license_grouped_GPL-3.0,license_grouped_MIT,license_grouped_NOASSERTION,license_grouped_No License,license_grouped_Other
576201,1.0221918988208023,2.2961036735407165,1.3763811465942686,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,1.806849712165608,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-1.0838567118036344,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
858127,-0.40880419380354277,-0.5619462521894825,-0.2029631176487189,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,4.44007721940573,-1.1408712905438991,-0.5214689104456789,2.277632648695102,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,1.49071198499986,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,3.4902461491731755
931135,1.0221918988208023,2.2961036735407165,1.3763811465942686,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-1.0838567118036344,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,3.4902461491731755
1362490,1.0221918988208023,2.2961036735407165,1.3763811465942686,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,-1.0838567118036344,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,1.49071198499986,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,2.1908902300206643,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
1644196,0.41642359490524444,-0.2741492218839287,0.6671537846888937,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,1.806849712165608,-0.3396831102433787,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,2.256250430749067,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,3.4902461491731755,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
2126244,1.0221918988208023,2.2961036735407165,1.3763811465942686,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,1.806849712165608,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-1.0838567118036344,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,6.8799224801834304,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
3214406,1.0221918988208023,2.2961036735407165,1.3763811465942686,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-1.0838567118036344,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,2.1908902300206643,-0.25724787771376323,-0.28651274358884277
4164482,1.0221918988208023,2.2961036735407165,1.3763811465942686,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-1.0838567118036344,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,1.49071198499986,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,3.4902461491731755
5108051,-0.7981193072381072,-0.6977193502753448,-0.6363798388131147,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,2.943920288775949,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,2.094513722151264,5.2915026221291805,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,2.1908902300206643,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
5625464,-1.1633840661747834,-0.8251049210663276,-1.027111579862835,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,1.096676726318724,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,3.4902461491731755,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
6498492,0.7441096749389705,-0.15986916249119512,1.049676875716561,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,2.3319672113319716,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
7569578,1.0221918988208023,2.2961036735407165,1.3763811465942686,0,-0.08333333333333333,0.0,0.0,1.4439897447623107,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-1.0838567118036344,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,3.4902461491731755,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,3.4902461491731755
7741856,0.3097001468208658,-0.3113688742549566,0.21075284346274975,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,1.3146077980577404,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
9384267,1.0221918988208023,0.19922184982083466,1.0480351457121506,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,1.806849712165608,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,0.7660143808034247,5.2915026221291805,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
9852918,-1.2250130995756219,-0.8465979597594564,-1.082930400012795,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-1.2119117434528939,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
10270250,0.7591411465001505,-0.15462695793189543,0.5604413344022054,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,1.2576209281274153,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
10744183,-1.2265162467317399,-0.8471221802153864,-1.0845721300172058,1,-0.08333333333333333,0.0,0.0,1.4439897447623107,1.806849712165608,-0.3396831102433787,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,-1.6628079289551632,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,3.4902461491731755,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,5.9371710435189575,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
11730342,-1.2250130995756219,-0.8465979597594564,-1.082930400012795,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-1.2119117434528939,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
12256376,-1.2265162467317399,-0.8471221802153864,-1.0845721300172058,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-1.6628079289551632,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
12888993,-1.2265162467317399,-0.8471221802153864,-1.0845721300172058,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,-1.6628079289551632,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,1.49071198499986,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,2.1908902300206643,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
14098069,0.07520919046645627,-0.393147265380032,-0.46892337836323444,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-0.24732703017180557,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,3.186510027262766,-0.18898223650461357,-0.45643546458763845,5.9371710435189575,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
14440270,1.0221918988208023,0.19922184982083466,0.397910063965557,0,-0.08333333333333333,0.0,0.0,1.4439897447623107,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-0.1504350090626077,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,3.186510027262766,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,2.1908902300206643,-0.25724787771376323,-0.28651274358884277
15062869,0.3021844110402757,-0.3139899765346064,0.1220994232245779,1,-0.08333333333333333,0.0,0.0,1.4439897447623107,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,1.0876273812717097,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
19745004,-0.45089231417484704,-0.5766244249555217,-0.6199625387690088,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,0.27107941846078526,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,1.49071198499986,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,2.1908902300206643,-0.25724787771376323,-0.28651274358884277
20929025,1.0221918988208023,-0.06288837814415059,1.0529603357253823,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,1.7754467986400275,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,2.1908902300206643,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
21289110,1.0221918988208023,0.7234423057508051,1.3402630864972356,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,0.039310161456199144,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,1.49071198499986,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,2.1908902300206643,-0.25724787771376323,-0.28651274358884277
22670857,-1.2144910694827957,-0.8429284165679467,-1.0796469400039739,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-1.083084261880817,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,3.186510027262766,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,3.8873012632301998,-0.28651274358884277
22887094,-1.2235099524195039,-0.8460737393035265,-1.082930400012795,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,1.806849712165608,-0.3396831102433787,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,-1.3149737287105554,5.2915026221291805,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,2.1908902300206643,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
23083156,-1.2235099524195039,-0.8460737393035265,-1.082930400012795,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-1.3149737287105554,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
23088740,-1.0581637652465228,-0.7884094891512298,-0.9909935197658021,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-0.0009334166753710726,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
24195339,-1.1693966547992556,-0.8272018028900475,-1.063229639959868,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-0.831030493587623,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
26066727,1.0221918988208023,0.7234423057508051,0.25507955358183565,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,1.806849712165608,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-0.9811887571487081,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
27193779,1.0221918988208023,0.7234423057508051,0.6228270745698078,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-0.6353615895730663,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,2.1908902300206643,-0.25724787771376323,-0.28651274358884277
28457823,-1.1618809190186654,-0.8245807006103977,-1.0320367698760669,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,0.7583909158847529,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,3.4902461491731755
29028775,-1.1393337116768953,-0.8167173937714481,-1.0057690898054974,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,1.2006756387150916,5.2915026221291805,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
