repo_id,early_4week_stars,early_avg_weekly_stars,early_max_weekly_stars,became_high_growth,archived,is_fork,topic_count,has_ai_topic,has_ml_topic,has_deep_learning_topic,has_data_science_topic,has_web_topic,has_llm_topic,early_peak_to_average_ratio,language_grouped_C++,language_grouped_JavaScript,language_grouped_Jupyter Notebook,language_grouped_MDX,language_grouped_Other,language_grouped_Python,language_grouped_Rust,language_grouped_TypeScript,language_grouped_Unknown,license_grouped_AGPL-3.0,license_grouped_Apache-2.0,license_grouped_GPL-3.0,license_grouped_MIT,license_grouped_NOASSERTION,license_grouped_No License,license_grouped_Other
32689863,-1.2250130995756219,-0.8465979597594564,-1.082930400012795,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,-1.2119117434528939,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,1.49071198499986,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
33614304,1.0221918988208023,0.7234423057508051,1.371455956581037,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,0.06864371584877588,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,1.49071198499986,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
33884891,-0.46742693289214515,-0.5823908499707513,-0.6642892488880947,1,-0.08333333333333333,0.0,0.0,1.4439897447623107,1.806849712165608,-0.3396831102433787,4.44007721940573,-1.1408712905438991,-0.5214689104456789,0.08088333477917613,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,1.49071198499986,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,2.1908902300206643,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
34526884,1.0221918988208023,2.2961036735407165,1.3763811465942686,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-1.0838567118036344,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
35866694,1.0221918988208023,0.19922184982083466,0.23866225353772977,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-0.3749188242570651,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,2.1908902300206643,-0.25724787771376323,-0.28651274358884277
39464018,-1.2084784808583238,-0.8408315347442268,-1.0681548299730999,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,4.44007721940573,0.8765230646861663,-0.5214689104456789,0.3082525390976137,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,2.1908902300206643,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
43441403,-1.1618809190186654,-0.8245807006103977,-1.0615879099554575,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-0.8784759087957537,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,2.1908902300206643,-0.25724787771376323,-0.28651274358884277
45717250,1.0221918988208023,2.2961036735407165,1.3763811465942686,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,1.806849712165608,2.943920288775949,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,-1.0838567118036344,5.2915026221291805,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,2.1908902300206643,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
47018239,1.0221918988208023,0.7234423057508051,0.4471619640978747,0,12.0,0.0,0.0,1.4439897447623107,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-0.8005558169417882,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,3.186510027262766,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,3.8873012632301998,-0.28651274358884277
54173593,1.0221918988208023,0.7234423057508051,1.3566803865413415,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,1.806849712165608,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,0.05474887429439748,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
58028038,-1.1498557417697215,-0.820386936962958,-1.035320229884888,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,0.19427297065587784,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,1.49071198499986,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,3.8873012632301998,-0.28651274358884277
61893399,-1.094239296993355,-0.800990780093549,-0.9581589196775903,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,1.5256722399537401,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,3.186510027262766,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,3.4902461491731755
62367558,1.0221918988208023,0.19922184982083466,1.0578855257386142,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,1.806849712165608,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,0.7798999776195765,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
63476337,-0.8507294577022375,-0.7160670662328938,-0.899056639518809,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,-0.1932758426504254,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,1.49071198499986,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
63537249,1.0221918988208023,0.7234423057508051,1.3747394165898579,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,0.0717314584164155,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
65388917,-0.9845095545967404,-0.7627226868106611,-0.8760724194570607,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,1.2701135819830964,-0.18898223650461357,-0.44536177141512323,4.813176359397885,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
65600975,-1.2235099524195039,-0.8460737393035265,-1.0812886700083846,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,1.806849712165608,2.943920288775949,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,-0.8511947950510786,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,1.49071198499986,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,2.1908902300206643,-0.25724787771376323,-0.28651274358884277
65750241,-1.0521511766220508,-0.7863126073275098,-1.0024856297966762,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-0.3350537237203704,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
67274736,1.0221918988208023,-0.06288837814415059,0.169709593352485,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,0.11645034711876062,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,3.4902461491731755,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
70107786,1.0221918988208023,2.2961036735407165,1.3763811465942686,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-1.0838567118036344,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
71583602,1.0221918988208023,-0.06288837814415059,0.397910063965557,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,1.806849712165608,2.943920288775949,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,0.5450758243705378,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,3.186510027262766,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,3.8873012632301998,-0.28651274358884277
74791366,1.0221918988208023,0.7234423057508051,1.3730976865854474,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,0.07018758713259582,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
75104123,-1.1844281263604357,-0.8324440074493472,-1.0599461799510468,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,1.806849712165608,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-0.18129189087627887,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
79162682,1.0221918988208023,-0.06288837814415059,1.3402630864972356,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,2.315083190863488,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,2.1908902300206643,-0.25724787771376323,-0.28651274358884277
80945428,-1.1273085344279512,-0.8125236301240084,-1.0090525498143186,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,0.7030913609968976,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,1.8422647458873531,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
83222441,1.0221918988208023,2.2961036735407165,1.3763811465942686,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-1.0838567118036344,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,1.49071198499986,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,2.1908902300206643,-0.25724787771376323,-0.28651274358884277
88011908,1.0221918988208023,-0.06288837814415059,0.1516505633039685,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,0.08253034532185737,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,3.186510027262766,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
91629816,-1.2265162467317399,-0.8471221802153864,-1.0845721300172058,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,-1.6628079289551632,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,1.49071198499986,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,5.9371710435189575,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
101138315,-0.4027916051790707,-0.5598493703657625,-0.45743126833236036,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,1.806849712165608,2.943920288775949,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,0.9522045836751607,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,1.49071198499986,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,2.1908902300206643,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
103633984,1.0221918988208023,-0.06288837814415059,1.1334051059415013,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,1.9265449884625965,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,3.4902461491731755,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,3.4902461491731755
107111421,1.0221918988208023,2.2961036735407165,1.3763811465942686,0,-0.08333333333333333,0.0,0.0,1.4439897447623107,1.806849712165608,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-1.0838567118036344,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,6.8799224801834304,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,3.8873012632301998,-0.28651274358884277
109343098,-1.1318179758963054,-0.8140962914917983,-1.0057690898054974,1,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,0.9581962559865984,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,3.186510027262766,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,3.4902461491731755
110058856,-1.2039690393899698,-0.8392588733764369,-1.0730800199863315,1,-0.08333333333333333,0.0,0.0,1.4439897447623107,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,-0.629387478953068,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
112507086,1.0221918988208023,0.7234423057508051,1.3747394165898579,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,1.806849712165608,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,0.0717314584164155,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,-0.25724787771376323,3.4902461491731755
121395510,1.0221918988208023,0.19922184982083466,0.2780637736435839,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,-1.1408712905438991,-0.5214689104456789,-0.3193764369924569,-0.18898223650461357,-0.44536177141512323,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,3.186510027262766,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,-0.9140257315714276,-0.45643546458763845,3.8873012632301998,-0.28651274358884277
126577260,1.0221918988208023,0.19922184982083466,1.3730976865854474,0,-0.08333333333333333,0.0,0.0,-0.6925256939166183,-0.55344946138406,-0.3396831102433787,-0.2252213082307254,0.8765230646861663,-0.5214689104456789,1.2242390757364403,-0.18898223650461357,2.2453655975512463,-0.20776300831933314,-0.14535047493345277,-0.28651274358884277,-0.6708203932499369,-0.18898223650461357,-0.5428101483418094,-0.31382295723042386,-0.18898223650461357,-0.45643546458763845,-0.16843038421330378,1.0940611029415572,-0.45643546458763845,-0.25724787771376323,-0.28651274358884277
